Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QA","Live Animals","20","Botswana","5111","Stocks","1034","Pigs","2018","2018","Head","4003","Im","FAO data based on imputation methodology",""
"QA","Live Animals","20","Botswana","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","130","Im","FAO data based on imputation methodology",""
"QA","Live Animals","20","Botswana","5111","Stocks","976","Sheep","2018","2018","Head","223030","Im","FAO data based on imputation methodology",""
"QA","Live Animals","21","Brazil","5111","Stocks","1107","Asses","2018","2018","Head","822255","Im","FAO data based on imputation methodology",""
"QA","Live Animals","21","Brazil","5114","Stocks","1181","Beehives","2018","2018","No","1017506","Im","FAO data based on imputation methodology",""
"QA","Live Animals","21","Brazil","5111","Stocks","946","Buffaloes","2018","2018","Head","1390066","","Official data",""
"QA","Live Animals","21","Brazil","5111","Stocks","866","Cattle","2018","2018","Head","213523056","","Official data",""
"QA","Live Animals","21","Brazil","5112","Stocks","1057","Chickens","2018","2018","1000 Head","1468352","","Official data",""
"QA","Live Animals","21","Brazil","5112","Stocks","1068","Ducks","2018","2018","1000 Head","3467","Im","FAO data based on imputation methodology",""
"QA","Live Animals","21","Brazil","5111","Stocks","1016","Goats","2018","2018","Head","10696664","","Official data",""
"QA","Live Animals","21","Brazil","5111","Stocks","1096","Horses","2018","2018","Head","5751798","","Official data",""
"QA","Live Animals","21","Brazil","5111","Stocks","1110","Mules","2018","2018","Head","1252029","Im","FAO data based on imputation methodology",""
"QA","Live Animals","21","Brazil","5111","Stocks","1034","Pigs","2018","2018","Head","41443594","","Official data",""
"QA","Live Animals","21","Brazil","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","166","Im","FAO data based on imputation methodology",""
"QA","Live Animals","21","Brazil","5111","Stocks","976","Sheep","2018","2018","Head","18948934","","Official data",""
"QA","Live Animals","21","Brazil","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","33781","Im","FAO data based on imputation methodology",""
"QA","Live Animals","239","British Virgin Islands","5111","Stocks","1107","Asses","2018","2018","Head","300","Im","FAO data based on imputation methodology",""
"QA","Live Animals","239","British Virgin Islands","5111","Stocks","866","Cattle","2018","2018","Head","2400","Im","FAO data based on imputation methodology",""
"QA","Live Animals","239","British Virgin Islands","5111","Stocks","1016","Goats","2018","2018","Head","10000","Im","FAO data based on imputation methodology",""
"QA","Live Animals","239","British Virgin Islands","5111","Stocks","1096","Horses","2018","2018","Head","100","Im","FAO data based on imputation methodology",""
"QA","Live Animals","239","British Virgin Islands","5111","Stocks","1110","Mules","2018","2018","Head","100","Im","FAO data based on imputation methodology",""
"QA","Live Animals","239","British Virgin Islands","5111","Stocks","1034","Pigs","2018","2018","Head","1500","Im","FAO data based on imputation methodology",""
"QA","Live Animals","239","British Virgin Islands","5111","Stocks","976","Sheep","2018","2018","Head","6100","Im","FAO data based on imputation methodology",""
"QA","Live Animals","26","Brunei Darussalam","5111","Stocks","946","Buffaloes","2018","2018","Head","2319","","Official data",""
"QA","Live Animals","26","Brunei Darussalam","5111","Stocks","866","Cattle","2018","2018","Head","681","","Official data",""
"QA","Live Animals","26","Brunei Darussalam","5112","Stocks","1057","Chickens","2018","2018","1000 Head","16115","","Official data",""
"QA","Live Animals","26","Brunei Darussalam","5112","Stocks","1068","Ducks","2018","2018","1000 Head","237","Im","FAO data based on imputation methodology",""
"QA","Live Animals","26","Brunei Darussalam","5111","Stocks","1016","Goats","2018","2018","Head","6102","","Official data",""
"QA","Live Animals","26","Brunei Darussalam","5111","Stocks","1034","Pigs","2018","2018","Head","1236","Im","FAO data based on imputation methodology",""
"QA","Live Animals","26","Brunei Darussalam","5111","Stocks","976","Sheep","2018","2018","Head","4622","Im","FAO data based on imputation methodology",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","1107","Asses","2018","2018","Head","19000","Im","FAO data based on imputation methodology",""
"QA","Live Animals","27","Bulgaria","5114","Stocks","1181","Beehives","2018","2018","No","765772","","Official data",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","946","Buffaloes","2018","2018","Head","12809","","Official data",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","866","Cattle","2018","2018","Head","540115","","Official data",""
"QA","Live Animals","27","Bulgaria","5112","Stocks","1057","Chickens","2018","2018","1000 Head","12864","","Official data",""
"QA","Live Animals","27","Bulgaria","5112","Stocks","1068","Ducks","2018","2018","1000 Head","1666","","Official data",""
"QA","Live Animals","27","Bulgaria","5112","Stocks","1072","Geese and guinea fowls","2018","2018","1000 Head","16","","Official data",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","1016","Goats","2018","2018","Head","256967","","Official data",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","1096","Horses","2018","2018","Head","62229","Im","FAO data based on imputation methodology",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","1110","Mules","2018","2018","Head","1411","Im","FAO data based on imputation methodology",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","1034","Pigs","2018","2018","Head","593154","","Official data",""
"QA","Live Animals","27","Bulgaria","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","215","Im","FAO data based on imputation methodology",""
"QA","Live Animals","27","Bulgaria","5111","Stocks","976","Sheep","2018","2018","Head","1316784","","Official data",""
"QA","Live Animals","27","Bulgaria","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","30","","Official data",""
"QA","Live Animals","233","Burkina Faso","5111","Stocks","1107","Asses","2018","2018","Head","1230042","Im","FAO data based on imputation methodology",""
"QA","Live Animals","233","Burkina Faso","5111","Stocks","1126","Camels","2018","2018","Head","19762","Im","FAO data based on imputation methodology",""
"QA","Live Animals","233","Burkina Faso","5111","Stocks","866","Cattle","2018","2018","Head","9788225","Im","FAO data based on imputation methodology",""
"QA","Live Animals","233","Burkina Faso","5112","Stocks","1057","Chickens","2018","2018","1000 Head","42499","Im","FAO data based on imputation methodology",""
"QA","Live Animals","233","Burkina Faso","5111","Stocks","1016","Goats","2018","2018","Head","15586023","Im","FAO data based on imputation methodology",""
"QA","Live Animals","233","Burkina Faso","5111","Stocks","1096","Horses","2018","2018","Head","41687","Im","FAO data based on imputation methodology",""
"QA","Live Animals","233","Burkina Faso","5111","Stocks","1034","Pigs","2018","2018","Head","2537901","Im","FAO data based on imputation methodology",""
"QA","Live Animals","233","Burkina Faso","5111","Stocks","976","Sheep","2018","2018","Head","10394652","Im","FAO data based on imputation methodology",""
"QA","Live Animals","29","Burundi","5114","Stocks","1181","Beehives","2018","2018","No","217927","","Official data",""
"QA","Live Animals","29","Burundi","5111","Stocks","866","Cattle","2018","2018","Head","1110936","","Official data",""
"QA","Live Animals","29","Burundi","5112","Stocks","1057","Chickens","2018","2018","1000 Head","2850","F","FAO estimate",""
"QA","Live Animals","29","Burundi","5111","Stocks","1016","Goats","2018","2018","Head","3249827","","Official data",""
"QA","Live Animals","29","Burundi","5111","Stocks","1034","Pigs","2018","2018","Head","774689","","Official data",""
"QA","Live Animals","29","Burundi","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","515","","Official data",""
"QA","Live Animals","29","Burundi","5111","Stocks","976","Sheep","2018","2018","Head","548608","","Official data",""
"QA","Live Animals","29","Burundi","5112","Stocks","1079","Turkeys","2018","2018","1000 Head","","M","Data not available",""
"QA","Live Animals","35","Cabo Verde","5111","Stocks","1107","Asses","2018","2018","Head","15989","Im","FAO data based on imputation methodology",""
"QA","Live Animals","35","Cabo Verde","5111","Stocks","866","Cattle","2018","2018","Head","29558","","Official data",""
"QA","Live Animals","35","Cabo Verde","5112","Stocks","1057","Chickens","2018","2018","1000 Head","1000","F","FAO estimate",""
"QA","Live Animals","35","Cabo Verde","5111","Stocks","1016","Goats","2018","2018","Head","107532","","Official data",""
"QA","Live Animals","35","Cabo Verde","5111","Stocks","1096","Horses","2018","2018","Head","565","Im","FAO data based on imputation methodology",""
"QA","Live Animals","35","Cabo Verde","5111","Stocks","1110","Mules","2018","2018","Head","1901","Im","FAO data based on imputation methodology",""
"QA","Live Animals","35","Cabo Verde","5111","Stocks","1034","Pigs","2018","2018","Head","66808","","Official data",""
"QA","Live Animals","35","Cabo Verde","5111","Stocks","976","Sheep","2018","2018","Head","12620","","Official data",""
"QA","Live Animals","115","Cambodia","5111","Stocks","946","Buffaloes","2018","2018","Head","651945","Im","FAO data based on imputation methodology",""
"QA","Live Animals","115","Cambodia","5111","Stocks","866","Cattle","2018","2018","Head","2855353","Im","FAO data based on imputation methodology",""
"QA","Live Animals","115","Cambodia","5112","Stocks","1057","Chickens","2018","2018","1000 Head","13200","F","FAO estimate",""
"QA","Live Animals","115","Cambodia","5112","Stocks","1068","Ducks","2018","2018","1000 Head","8887","Im","FAO data based on imputation methodology",""
"QA","Live Animals","115","Cambodia","5111","Stocks","1096","Horses","2018","2018","Head","30619","Im","FAO data based on imputation methodology",""
"QA","Live Animals","115","Cambodia","5111","Stocks","1034","Pigs","2018","2018","Head","1760952","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5111","Stocks","1107","Asses","2018","2018","Head","39987","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5114","Stocks","1181","Beehives","2018","2018","No","317835","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5111","Stocks","866","Cattle","2018","2018","Head","5737585","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5112","Stocks","1057","Chickens","2018","2018","1000 Head","52718","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5111","Stocks","1016","Goats","2018","2018","Head","5484698","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5111","Stocks","1096","Horses","2018","2018","Head","20325","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5111","Stocks","1034","Pigs","2018","2018","Head","1963355","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5112","Stocks","1140","Rabbits and hares","2018","2018","1000 Head","49","Im","FAO data based on imputation methodology",""
"QA","Live Animals","32","Cameroon","5111","Stocks","976","Sheep","2018","2018","Head","3436274","Im","FAO data based on imputation methodology",""
"QA","Live Animals","33","Canada","5114","Stocks","1181","Beehives","2018","2018","No","695729","Im","FAO data based on imputation methodology",""
"QA","Live Animals","33","Canada","5111","Stocks","866","Cattle","2018","2018","Head","11565000","","Official data",""
"QA","Live Animals","33","Canada","5112","Stocks","1057","Chickens","2018","2018","1000 Head","170585","Im","FAO data based on imputation methodology",""
"QA","Live Animals","33","Canada","5112","Stocks","1068","Ducks","2018","2018","1000 Head","1497","Im","FAO data based on imputation methodology",""
"QA","Live Animals","33","Canada","5112","Stocks","1072","Geese and guinea fowls","2018","2018","1000 Head","324","Im","FAO data based on imputation methodology",""
"QA","Live Animals","33","Canada","5111","Stocks","1016","Goats","2018","2018","Head","30015","Im","FAO data based on imputation methodology",""
"QA","Live Animals","33","Canada","5111","Stocks","1096","Horses","2018","2018","Head","398365","Im","FAO data based on imputation methodology",""
"QA","Live Animals","33","Canada","5111","Stocks","1110","Mules","2018","2018","Head","4000","Im","FAO data based on imputation methodology",""
